19646:902,199,1804,205,2935,5998,774,5117,5287,220,
19680:17,302,654,76,616,58,866,84,650,81,
19682:17,616,302,654,58,542,650,76,564,518,
19692:17,302,1,2,3,4,5,6,7,8,
19705:73512,17,1,2,3,4,5,6,7,8,
19707:81,17,780,654,1535,787,1023,3423,3137,1102,
19757:17,616,302,654,76,58,650,564,542,81,
19759:17,616,302,654,15,542,518,564,508,650,
19763:19065,17,302,654,76,616,58,866,84,650,
19764:17,302,58,616,29,84,1102,354,76,289,
19768:3526,103858,17,302,654,76,616,58,866,84,
19774:616,17,70,1535,138,76,302,564,654,542,
19781:17,654,302,84,58,616,29,301,1102,138,
19788:302,17,654,616,650,58,1196,564,542,76,
19814:17,302,654,76,616,58,866,84,650,81,
19832:790,17,21813,36085,27340,24174,77382,24141,42901,88166,
19847:17,302,58,616,29,84,76,650,354,1102,
19852:17,302,654,76,616,58,866,84,650,81,
19881:98550,2140,4364,4107,6142,13597,34971,34244,48607,16855,
19882:302,654,84,58,616,1102,354,518,650,736,
19887:17,302,654,76,616,58,866,84,650,81,
19893:17,302,616,654,58,76,650,542,518,564,
19950:16029,787,1077,27788,31488,21311,34806,17,931,103,
19965:650,209,302,616,29,902,966,1102,4174,1475,
19983:17,302,654,76,616,58,866,84,650,81,
19985:17,302,58,616,29,84,76,1102,354,138,
19996:302,654,84,58,616,1102,354,650,518,736,
20059:17,654,302,58,616,84,354,518,1102,736,
20067:1119,4364,18025,3704,3235,352,3148,12218,7669,11825,
20073:17,616,302,654,542,564,2139,902,650,698,
20074:4268,5157,5117,10369,245,131,518,2302,9572,94,
20075:70,2935,1152,654,138,736,238,1119,780,17,
20094:17,518,1119,616,542,1109,1403,3233,15,486,
20095:17,84,518,302,616,654,58,1102,101,650,
20115:17,302,654,76,616,58,866,84,650,81,
20116:17,302,654,76,616,58,866,84,650,81,
20120:23116,28915,17,616,58,358,568,1558,146,1987,
20125:17,302,654,76,616,58,866,84,650,81,
20160:168,719,5738,226,297,1326,801,1124,352,5480,
20161:17,302,654,616,564,58,650,736,518,354,
20166:17,302,654,616,58,518,29,15,564,542,
20183:1592,12508,70,901,17,669,26722,238,273,2548,
20206:1326,76,168,564,2153,719,2275,984,5738,81,
20208:17,302,654,76,616,58,866,84,650,81,
20220:654,58,616,84,29,1102,650,354,518,301,
20233:17,302,654,76,616,58,866,84,650,81,
20234:17,58,616,29,1102,650,76,518,301,736,
20257:17,11310,70,301,327,58,698,1535,138,7680,
20268:17,302,654,76,616,58,866,84,650,81,
20294:17,119,1402,1091,7741,7361,25913,50658,52583,56463,
20299:17,518,8956,1928,18747,26675,65444,21116,28873,50065,
20304:17,302,654,76,616,58,866,84,650,81,
20305:8322,17,24933,76,9674,224,947,16965,13077,301,
20316:302,654,616,84,866,861,899,787,902,1196,
20319:17,302,654,76,616,58,866,84,650,81,
20322:84,101,1023,378,431,1208,1412,5117,6503,1402,
20327:25969,59670,80321,17,302,654,76,616,58,866,
20333:654,17,616,302,542,518,61,58,1403,650,
20334:17,302,616,654,58,650,736,518,542,508,
20360:17,58,616,29,84,1102,76,354,650,138,
20378:302,654,84,58,616,1102,354,518,650,736,
20379:17,76,302,1196,616,367,1023,238,654,542,
20380:17,302,1102,654,736,2162,1382,1405,1410,1196,
20381:17,302,654,76,616,58,866,84,650,81,
20394:28605,54099,110318,9915,77678,102041,113362,11241,41101,22678,
20395:17,302,616,429,654,58,564,861,1102,1684,
20409:17,302,654,76,616,58,866,84,650,81,
20420:17,302,654,76,616,58,866,84,650,81,
20438:4943,7082,23213,30669,8563,26165,28323,32568,40800,7212,
20439:17,302,654,76,616,58,866,84,650,81,
20440:4146,10692,4110,9314,10302,59009,46844,17,302,654,
20441:17,302,654,616,58,650,29,84,224,76,
20443:17,616,654,302,58,542,15,564,650,518,
20456:17,302,654,616,81,76,650,58,564,542,
20463:16372,302,8783,1023,1476,1937,4174,3323,1614,6011,
20465:17,616,302,654,58,15,518,564,101,289,
20466:9594,4671,1077,14259,7468,1468,17,7622,787,327,
20473:17,70,616,302,654,542,564,650,354,363,
20497:1091,175,6495,22108,79575,17501,17,302,654,76,
20498:17,1,2,3,4,5,6,7,8,84,
20507:5975,1397,9054,2510,4889,603,13341,6311,8772,14268,
20512:17,1,2,3,4,5,6,7,8,787,
20520:1131,13341,533,14814,10180,25821,15299,508,4671,5975,
20544:17,302,654,76,616,58,866,84,650,81,
20545:17,616,76,302,654,736,542,518,650,508,
20546:17,302,84,29,650,518,542,15,1102,736,
20547:17,654,616,429,650,861,1023,1196,873,1050,
20549:17,616,654,1987,1,2,3,4,5,6,
20550:11080,48660,17,899,4364,2716,13301,6583,38691,39025,
20553:17,302,58,616,29,84,354,76,1102,361,
20555:302,58,861,902,1403,1804,1305,268,3539,616,
20556:8322,17,24933,76,9674,224,947,13077,30815,6856,
20572:17,616,76,302,654,58,736,542,518,650,
20582:17,302,654,616,564,650,224,542,94,1023,
20607:17,58,616,29,84,1102,518,650,76,354,
20624:1476,1614,112211,17,616,123213,1,2,3,4,
20628:17,302,1102,654,736,2030,1196,1405,1382,1762,
20655:17,616,302,654,1410,650,780,861,1196,787,
20684:17,780,76,262,302,58,226,616,654,70,
20685:616,17,654,58,542,302,518,15,1196,564,
20697:76,17,564,616,654,58,542,302,2139,81,
20720:17,302,654,76,616,58,866,84,650,81,
20721:302,654,84,58,616,1102,354,650,518,736,
20735:76,363,564,1549,1,2,3,2101,58,650,
20736:245,17,1827,2696,4268,2403,2714,542,353,616,
20752:56113,12791,51035,64628,82549,2593,12115,13504,17519,72766,
20756:17,76,226,70,61,65,616,84,81,1023,
20761:17,302,654,616,58,650,564,518,542,354,
20766:17,616,654,302,58,542,15,564,518,61,
20790:17,302,654,76,616,58,866,84,650,81,
20807:71033,27845,29542,48420,66768,84057,87666,94721,106872,107182,
20809:885,17,76,16995,698,361,31315,564,866,508,
20810:17,302,654,76,616,58,866,84,650,81,
20812:245,17,4268,103,1987,518,61,564,616,94,
20846:17,302,654,76,616,58,866,84,650,81,
20857:62839,6531,9889,31022,83521,99048,17,302,654,76,
20858:533,4889,1397,2510,14268,6311,4656,20548,8640,13594,
20872:76,81,508,17,262,40,542,2139,302,3288,
20892:17,302,654,616,84,58,76,564,354,1102,
20906:6503,8660,15921,17,24608,19871,21784,26460,13889,18139,
20908:1913,17,76,361,302,654,866,616,564,58,
20911:17,542,1,2,3,4,5,6,7,8,
20912:17,302,654,76,616,58,866,84,650,81,
20918:17,654,302,58,616,29,650,542,84,861,
20926:17,616,302,654,48,58,84,1187,650,76,
20932:17,302,654,76,616,58,866,84,650,81,
20950:17,302,58,61,1578,1987,179,4414,3144,654,
20954:17,302,654,76,616,58,866,84,650,81,
20973:17,616,302,654,58,518,564,650,364,902,
20985:17,302,616,654,58,542,361,518,564,650,
20990:17,70,616,76,302,654,58,81,138,84,
21028:302,654,84,58,616,1102,354,650,518,736,
21029:39390,2275,29064,54625,1644,2153,1419,4339,2351,5150,
21030:17,76,616,654,564,58,542,302,650,81,
21032:17,302,654,616,58,76,84,224,564,542,
21033:17,654,302,354,616,58,84,518,245,542,
21037:76,564,17,698,302,616,654,2139,58,650,
21080:17,1,2,3,4,5,6,7,8,616,
21082:17,605,731,840,10503,866,225,21963,500,899,
21084:1446,4268,1951,1405,9035,364,1410,710,548,542,
21120:17,302,58,616,29,84,1102,354,76,650,
21139:8772,7622,20442,911,8759,8529,2215,2614,7926,10981,
21140:302,654,84,58,616,354,1102,518,650,361,
21148:8860,12870,27457,32677,1050,76652,82382,93709,96447,104265,
21149:616,17,654,58,302,861,542,650,1196,902,
21151:17,302,616,654,58,650,76,564,84,518,
21160:17,302,226,654,138,616,84,76,354,58,
21164:17,302,654,616,58,564,650,84,736,138,
21196:650,29900,26573,63718,33038,74448,83103,89750,94151,117917,
21207:17,616,654,861,873,736,1023,1511,947,1102,
21220:1352,10041,2880,189,17,378,508,1712,76,931,
21246:302,654,58,84,616,1102,354,650,518,866,
21256:1410,301,4032,19352,10021,19274,6741,26326,31267,12916,
21259:17,302,654,616,58,564,650,736,518,354,
21266:302,654,84,58,616,1102,354,650,518,736,
21272:17,245,616,654,302,354,15,4268,542,518,
21288:17,224,302,654,58,650,616,1245,29,62,
21317:17,1,2,3,4,5,6,7,8,508,
21318:226,58,84,650,262,17,1023,749,1555,70,
21354:17,302,654,76,616,58,866,84,650,81,
21384:95387,32,787,2302,4996,1468,3039,4671,2215,3383,
21401:76,4755,1352,3789,9289,87,8011,20806,4966,18720,
21423:17,302,654,76,616,58,866,84,650,81,
21447:533,53686,13269,6872,62353,17,302,654,76,616,
21448:302,654,84,58,616,1102,354,650,518,866,
21469:17,616,654,787,1196,861,902,1405,1102,1535,
21476:17,302,654,76,616,58,866,84,650,81,
21505:81,17,616,302,654,58,542,70,29,650,
21514:12545,14946,226,101372,45988,68220,99869,108111,39215,42379,
21518:302,654,84,58,616,1102,354,650,518,736,
21531:17,302,654,76,616,58,866,84,650,81,
21542:245,1987,2955,472,131,698,5117,564,3484,94,
21543:17,508,1,2,3,4,5,6,7,8,
21551:13050,48623,49056,71500,100084,115290,100977,17,302,654,
21570:17,302,654,76,616,58,866,84,650,81,
21585:76,17,361,302,866,616,654,2139,6387,564,
21599:17,616,58,654,302,542,76,70,508,564,
21604:1913,17,76,361,302,866,654,58,616,2139,
21608:17,302,654,58,616,84,354,650,1102,518,
21617:17,29,84,650,1102,542,518,354,564,736,
21631:17,302,654,76,616,58,866,84,650,81,
21633:17,302,1097,654,58,650,616,542,65,8359,
21637:17,302,654,76,616,58,866,84,650,81,
21670:28415,87904,73675,84630,118289,17,302,654,76,616,
21689:1353,67001,34531,45659,787,45,431,710,5998,407,
21712:17,58,302,654,861,650,518,542,564,1102,
21713:302,654,84,58,616,1102,354,650,518,736,
21714:4755,226,873,901,378,931,2548,225,2121,1352,
21722:302,654,58,616,84,650,354,1102,518,736,
21723:17,302,616,654,58,650,736,542,518,508,
21732:33919,61920,18959,95482,57550,96115,8642,88594,17,302,
21737:840,2548,17,787,1077,7468,157,21695,119,1131,
21745:17,302,654,76,616,58,866,84,650,81,
21763:17,58,29,84,650,76,1102,354,542,518,
21774:17,302,654,76,616,58,866,84,650,81,
21787:17,616,302,654,58,542,518,564,650,364,
21794:17,302,654,616,58,29,650,518,354,542,
21796:22207,11155,525,1858,1880,7660,39407,17182,46257,80990,
21834:17,1,2,3,4,5,6,7,8,518,
21838:17,616,302,58,654,76,650,564,285,542,
21853:17,616,302,58,654,518,542,564,650,554,
21868:17,302,654,58,616,84,70,354,29,76,
21869:8322,17,76,24933,224,9674,947,518,16965,13077,
21908:302,654,58,84,616,354,1102,650,518,361,
21912:17,302,616,654,58,650,518,736,542,354,
21931:1761,29,9745,39958,94897,1119,2030,1405,17424,1202,
21932:17,302,654,76,616,58,866,84,650,81,
21933:1730,5097,3568,2139,890,17,4743,40,76,866,
21934:17,302,654,76,616,58,866,84,650,81,
21941:2142,245,39395,353,774,1524,33882,2200,17,2233,
21943:17,226,508,70,564,6759,616,650,76,238,
21944:15,101,17,616,654,2030,508,285,1196,302,
21945:60977,69230,17,302,654,76,616,58,866,84,
21947:302,654,616,84,29,1102,354,650,518,736,
21960:17,302,654,76,616,58,866,84,650,81,
21967:17,518,1119,616,542,1109,1403,3233,15,486,
21968:17,654,302,58,616,84,354,76,518,542,
21979:236,3448,10641,776,7795,564,10075,4203,11621,6673,
21993:17,81,226,564,654,616,70,302,508,76,
21996:17,302,654,76,616,58,866,84,650,81,
22003:17,48,1187,302,2162,84,654,354,70,875,
22012:5975,2510,1397,603,9054,6311,4889,911,17316,10981,
22016:302,654,84,58,616,1102,354,650,518,736,
22017:1023,17,616,866,650,262,535,7910,698,654,
22029:17,780,76,302,58,262,616,226,654,564,
22030:17,302,654,76,616,58,866,84,650,81,
22036:17,302,654,616,58,650,542,518,3101,861,
22037:29065,66518,87432,105216,17,302,654,76,616,58,
22060:17,654,29,58,302,616,354,542,518,564,
22080:17,76,508,542,564,32,654,650,61,2579,
22085:899,1187,17,1119,302,84,6450,654,245,70,
22102:17,302,654,76,616,58,866,84,650,81,
22109:302,654,58,84,518,1102,650,354,542,736,
22111:17,616,1,2,3,4,5,6,7,8,
22116:17,81,654,302,780,616,58,518,84,650,
22124:17,81,226,70,76,302,616,508,564,654,
22128:76,168,719,2318,984,1528,661,10600,7180,7821,
22158:17,361,302,654,84,354,29,58,76,616,
22164:17,302,654,616,58,84,76,354,650,518,
22165:17,302,84,518,654,616,58,1102,76,650,
22173:70335,74713,8848,81,877,752,6434,8770,12990,14031,
22176:1410,827,245,17,1002,508,4444,70,616,441,
22184:17,654,58,29,616,84,650,1102,76,354,
22198:17,616,302,654,58,542,650,564,518,1196,
22201:76,564,17,698,302,616,654,58,2139,650,
22213:2121,1099,807,17,12710,650,363,65,518,902,
22222:17,1187,302,891,84,899,654,518,616,2162,
22226:8321,3372,6503,1790,226,70,1435,2068,17,225,
22236:17,302,654,58,616,29,76,650,84,542,
22245:17,76,23595,40,508,28632,698,31342,6545,16151,
22246:1,2,3,4,5,6,7,8,61,947,
22251:81,780,17,3137,5767,731,262,2241,16404,22597,
22262:17,6503,302,15921,21784,8011,24608,28426,18139,6527,
22263:654,58,616,84,29,1102,354,518,301,138,
22280:162,654,285,17,616,58,2618,29,15,1196,
22286:17,86,616,654,518,58,289,15,902,302,
22299:4339,38234,25237,13652,70740,82875,35953,101336,17,302,
22304:441,508,245,873,1744,1002,24536,17,654,76,
22324:17,302,654,76,616,58,866,84,650,81,
22326:23913,37390,4239,29819,20912,21589,5649,81161,10501,96156,
22337:17,76,616,564,654,58,542,302,508,2139,
22346:302,654,84,58,616,1102,354,650,518,736,
22354:61,62,358,947,409,1245,45,103,398,3223,
22363:670,6901,1651,8783,684,10692,5357,8129,2354,4906,
22366:17,361,302,654,354,29,84,58,76,616,
22372:17,302,654,616,564,58,650,736,518,354,
22373:866,70,564,361,698,2139,1196,546,1730,254,
22382:17,302,616,654,861,5303,4210,1550,1102,10610,
22388:17,302,654,76,616,58,866,84,650,81,
22392:17,302,654,76,616,58,866,84,650,81,
22399:4755,1352,17,3107,10041,4825,3172,189,378,508,
22400:81,654,17,780,262,564,542,140,84,1102,
22401:17,302,654,76,616,58,866,84,650,81,
22418:226,4131,44020,70,1535,1468,3407,42888,39924,17,
22426:6411,33041,67529,108595,23320,43847,99683,101782,114323,17,
22427:302,654,84,58,616,1102,354,518,650,736,
22430:17,654,302,616,29,84,650,289,101,542,
22431:654,1,2,3,4,5,6,7,8,29,
22436:17,58,302,654,861,650,542,518,564,736,
22459:302,654,84,58,616,1102,354,650,518,736,
22464:17,302,654,616,58,650,542,3101,518,861,
22465:17,302,616,58,76,654,262,226,70,650,
22469:168,719,984,1400,8860,1326,2153,463,7838,574,
22476:17,654,58,29,616,84,650,1102,76,354,
22477:17,302,654,58,616,29,650,76,542,285,
22479:17,302,654,76,616,58,866,84,650,81,
22483:17,616,302,654,138,70,58,76,542,518,
22492:650,17,654,302,616,58,564,238,861,542,
22493:17,302,654,76,616,58,866,84,650,81,
22497:28893,38573,17,302,654,76,616,58,866,84,
22501:866,17,302,654,354,76,616,29,58,84,
22515:564,518,289,101,327,32,1382,1023,931,1126,
22521:17,302,654,76,616,58,866,84,650,81,
22523:302,654,84,58,616,1102,354,650,518,736,
22533:17,302,654,76,616,58,866,84,650,81,
22538:17,616,518,245,363,302,45,1196,224,58,
22546:17,84,518,302,616,654,58,1102,101,650,
22568:17,58,302,654,861,650,518,542,564,736,
22574:70292,99574,60397,65797,1375,22978,63483,64380,65923,80043,
22575:17,302,654,76,616,58,866,84,650,81,
22579:81,17,226,70,76,616,508,564,654,302,
22580:81,873,931,1360,70,986,1276,1099,826,2121,
22581:17,302,654,58,616,84,354,1102,650,564,
22583:17,302,654,76,616,58,866,84,650,81,
22586:17,616,654,302,58,542,650,518,564,554,
22592:17,616,58,654,302,518,542,564,554,861,
22603:17,1187,302,891,84,899,654,616,518,2162,
22624:17,1002,1,2,3,4,5,6,7,8,
22639:17,654,29,84,650,1102,542,518,861,564,
22675:500,2139,1205,5287,5292,827,5663,8772,3977,565,
22681:20888,32824,105897,30771,84943,111262,17,302,654,76,
22682:17,302,654,616,736,1405,650,2200,1023,787,
22685:17,654,302,616,58,542,518,354,650,564,
22691:17,654,29,84,650,1102,542,518,861,564,
22699:302,654,84,58,616,1102,354,650,518,736,
22703:17,302,616,654,58,650,76,564,542,518,
22706:440,89392,17,654,84,1102,698,873,40,3233,
22711:81,13366,51715,302,76,518,542,226,61,902,
22741:17,70,616,76,302,654,58,81,138,84,
22748:17,654,58,29,84,650,76,1102,542,518,
22755:17,245,873,1382,947,3704,899,1410,1825,1405,
22759:17,302,654,616,58,564,650,736,518,354,
22794:23763,17,736,1462,1822,493,521,4497,2500,2619,
22799:302,654,84,58,616,1102,354,518,736,866,
22800:17,302,654,76,616,58,866,84,650,81,
22806:17,616,15,302,58,1023,364,76,29,70,
22807:168,719,984,5480,801,1400,1326,8860,463,760,
22808:17,76,2852,616,861,1131,302,508,1023,2030,
22823:168,2888,574,984,1400,4190,1230,226,3789,661,
22824:29,650,224,542,15,787,17,302,654,616,
22825:44779,245,239,1245,1405,1099,4268,1471,2121,4919,
22835:17,302,654,58,616,361,29,84,76,354,
22844:17,302,616,29,84,76,650,542,1102,518,
22850:17,84,1,2,3,4,5,6,7,8,
22851:17,302,654,76,616,58,866,84,650,81,
22862:17,302,654,76,616,58,866,84,650,81,
22863:2852,76,2139,873,5292,3730,2829,2292,4755,2983,
22867:17,302,1,2,3,4,5,6,7,8,
22872:302,654,84,58,616,1102,354,650,518,736,
22873:17,302,1102,654,736,1196,1762,2030,1535,1405,
22887:17,1,2,3,4,5,6,7,8,616,
22888:17,58,616,29,84,1102,650,76,354,542,
22893:17,302,654,76,616,58,866,84,650,81,
22901:17,302,654,76,616,58,866,84,650,81,
22903:17,654,58,29,616,84,650,1102,76,354,
22906:17,616,4032,485,1023,1196,654,564,486,999,
22936:76,17,361,302,866,654,616,2139,564,58,
22949:2512,1352,1460,1091,11584,55577,118601,76,3789,661,
22979:2292,17,18239,302,76,500,616,1023,84,238,
22983:17,654,58,616,29,84,650,564,1102,354,
22986:17,302,654,76,616,58,866,84,650,81,
23000:245,17,131,1002,61,535,616,654,354,219,
23040:17,302,654,76,616,58,866,84,650,81,
23044:12073,78761,109465,17,302,654,76,616,58,866,
23055:17,302,654,76,616,58,866,84,650,81,
23057:1205,616,32,542,1535,654,289,101,656,422,
23073:302,654,84,58,616,1102,354,650,518,736,
23099:70,226,5767,3137,1884,2967,140,4671,7680,1888,
23110:177,11497,22655,69494,66537,103120,17,302,654,76,
23111:17,302,654,616,564,58,650,736,518,354,
23112:17,780,76,302,58,262,616,226,654,70,
23113:17,302,654,76,616,58,866,84,650,81,
23114:81,226,17,70,508,564,76,302,138,616,
23127:17,302,245,654,616,58,32,62,690,101,
23133:3514,4797,94,245,97,84,70,354,353,226,
23183:168,719,5480,302,1326,654,564,3288,616,698,
23208:8058,1100,5008,10054,322,1119,902,826,2193,2302,
23221:17,302,654,616,58,650,1245,518,354,564,
23229:17,76,698,564,2139,616,70,654,302,542,
23234:17,616,1,2,3,4,5,6,7,8,
23244:17,302,654,616,58,76,650,226,564,262,
23252:4308,12968,2856,5486,7940,11577,26513,11008,2260,34913,
23254:245,363,32,94,486,2200,1276,146,2302,2955,
23255:4194,33285,26712,41300,7653,53290,17,302,654,76,
23277:17,302,654,76,616,58,866,84,650,81,
23311:8518,7401,31468,30808,24439,72768,17,302,654,76,
23323:17,302,654,76,616,58,866,84,650,81,
23335:533,76,8772,311,4671,2543,13341,911,17,7622,
23340:17,15,302,654,616,564,1102,698,322,1196,
23367:17,616,302,650,58,654,508,861,364,564,
23382:302,654,84,58,616,1102,354,518,650,736,
23399:17,302,654,76,616,58,866,84,650,81,
23408:81,17,616,302,654,58,542,70,29,650,
23423:441,1744,17,1002,4513,6315,16465,65,364,1065,
23433:654,58,616,29,1102,650,736,861,787,902,
23448:17,302,654,76,616,58,866,84,650,81,
23452:17,302,616,29,84,650,354,1102,542,518,
23458:901,508,17,76,226,1126,654,1790,650,564,
23464:17,302,654,76,616,58,866,84,650,81,
23465:17,302,654,76,616,58,866,84,650,81,
23498:518,238,902,1405,1535,656,45,1348,1804,1287,
23508:44026,52865,69203,245,710,1539,2715,802,2880,1091,
23514:17,302,654,76,616,58,866,84,650,81,
23542:26389,24432,20091,20403,16486,33075,10590,34042,75817,72709,
23544:1352,4755,1527,10041,3107,2880,1712,12990,6434,3172,
23548:17,302,654,76,616,58,866,84,650,81,
23549:17,327,1987,302,378,3307,3204,34775,358,947,
23569:17,302,654,616,58,84,564,650,29,354,
23587:7211,31973,17,302,654,76,616,58,866,84,
23595:899,17,84,2162,302,1119,654,875,354,616,
23606:17,302,654,616,564,58,650,736,518,354,
23631:4671,862,2543,12861,19152,8392,42989,311,7622,2215,
23637:17,654,58,29,616,84,650,1102,76,354,
23653:17,710,1002,4513,1744,245,1410,1065,3506,3618,
23670:17,302,654,76,616,58,866,84,650,81,
23678:17,302,654,58,616,29,650,76,84,542,
23686:17,302,616,654,58,84,518,76,1102,564,
23692:76,238,749,2343,564,518,358,409,17,616,
23699:17,654,302,616,542,518,363,58,61,245,
23711:17439,46374,63989,17,302,654,76,616,58,866,
23714:302,17,654,58,616,84,650,1102,354,542,
23735:25662,77881,52460,6503,7021,3992,9101,44975,73570,6031,
23751:17,76,1,2,3,4,5,6,7,8,
23779:17,654,58,616,302,542,518,61,29,364,
23785:17,813,1,2,3,4,5,6,7,8,
23827:17,780,76,302,262,58,226,616,654,70,
23828:10503,17,81,5767,76,605,840,14508,27291,866,
23847:5975,1397,9054,2510,4889,603,13341,6311,8772,14268,
23865:20892,10844,84267,17,302,654,76,616,58,866,
23872:508,2139,1682,13896,17,302,76,58,84,650,
23895:17,302,654,76,616,58,866,84,650,81,
23907:17,302,654,76,616,58,866,84,650,81,
23919:866,17,302,654,354,76,84,29,616,58,
23923:302,17,58,4414,654,3101,616,1196,1140,162,
23934:17,1,2,3,4,5,6,7,8,518,
23943:616,654,58,17,302,591,1,2,3,861,
23959:17,302,58,616,29,84,1102,354,76,518,
23960:17,302,654,616,564,58,650,736,518,354,
23961:45982,103535,81360,66259,73229,90103,17,302,654,76,
23962:2088,11571,3249,22980,13294,10162,853,9514,17,19320,
23963:654,58,84,616,29,1102,354,650,518,301,
23979:17,302,654,76,616,58,866,84,650,81,
23997:168,984,76,1326,661,564,5480,1400,8860,801,
24018:654,84,58,616,29,1102,650,518,301,138,
24019:50724,3159,3214,76,3288,4008,6303,6207,4148,4708,
24056:17,302,654,76,616,58,866,84,650,81,
24060:17,65,518,2140,327,654,616,564,363,354,
24061:4032,238,616,1550,3323,4210,35,901,17,5303,
24075:1913,17,76,361,302,866,654,58,616,2139,
24083:17,302,654,58,616,84,354,518,736,542,
24100:17,302,654,616,58,650,542,3101,518,861,
24129:17,302,654,616,564,58,650,736,518,354,
24144:1326,168,226,352,719,5738,984,1460,463,8860,
24146:616,17,518,302,58,654,861,1102,542,84,
24155:5355,81,3137,1884,1435,2677,2379,3374,3756,8667,
24157:17,302,654,76,616,58,866,84,650,81,
24158:76,564,17,616,58,302,698,654,2414,518,
24162:17,302,654,76,616,58,866,84,650,81,
24175:18261,84,736,21905,41168,38614,85586,36889,92153,100049,
24179:17,76,616,58,302,654,2139,901,564,518,
24184:17,873,1,2,3,4,5,6,7,8,
24185:17,302,616,654,58,650,518,542,564,1245,
24199:17,518,4364,12776,1,2,3,4,5,6,
24206:17,302,654,76,616,58,866,84,650,81,
24210:226,70,1790,1510,1535,718,500,199,5103,947,
24219:302,654,84,58,616,1102,354,650,518,736,
24236:17,302,616,654,736,650,787,861,1535,1382,
24248:2265,698,826,1913,2848,2139,500,76,363,6387,
24262:17,70,1,2,3,4,5,6,7,8,
24265:1065,3086,6315,441,13,2548,840,157,12174,13206,
24269:302,654,84,58,616,1102,354,650,518,736,
24273:17,302,654,76,616,58,866,84,650,81,
24286:17,302,76,616,58,650,81,564,518,542,
24309:168,719,984,5480,801,1400,1326,8860,2318,463,
24317:245,710,1539,2715,802,2880,1091,371,4547,2239,
24331:33483,17,302,654,76,616,58,866,84,650,
24339:17,302,654,76,616,58,866,84,650,81,
24349:17,58,616,302,289,654,518,542,564,554,
24397:302,17,654,58,616,84,354,650,1102,518,
24409:17,302,616,654,76,58,650,542,70,564,
24413:302,654,84,58,616,1102,354,650,518,866,
24418:1023,508,1790,656,518,327,1510,564,999,32,
24421:70365,33658,80290,17,302,654,76,616,58,866,
24440:1405,29180,32,409,931,119,103,1126,999,3233,
24468:5398,17,500,11612,542,2139,616,546,1208,1023,
24473:225,49767,15207,76,36541,429,40477,65648,117,521,
24489:17,302,654,76,616,58,866,84,650,81,
24536:17,302,654,616,564,58,650,736,518,354,
24558:1991,17,354,378,654,1589,226,70,76,58,
24580:17,302,654,76,616,58,866,84,650,81,
24581:17,302,654,616,58,76,84,138,354,226,
24591:17,302,654,76,616,58,866,84,650,81,
24617:17,780,76,302,58,262,616,226,654,70,
24618:168,984,76,463,661,564,1400,5480,801,8860,
24623:26176,48613,17,302,654,76,616,58,866,84,
24631:17,616,58,654,650,1196,861,902,787,1578,
24639:17,616,302,654,58,542,518,564,508,787,
24642:17,302,654,76,616,58,866,84,650,81,
24643:17,654,302,58,84,616,354,1102,736,518,
24647:17,780,76,302,58,262,616,226,654,70,
24649:21,15,7029,17,245,616,554,518,710,1987,
24664:17,302,654,76,616,58,866,84,650,81,
24668:654,17,61,616,322,302,1403,2548,787,4268,
24669:238,429,4755,1709,3704,2880,1790,1352,2018,5738,
24673:1344,375,6545,3423,1682,352,105,3718,6395,3373,
24695:17,302,654,58,616,29,650,76,542,285,
24702:1,2,3,4,5,6,7,8,698,402,
24715:1119,249,1187,245,899,48,322,518,4299,5176,
24725:17,302,654,76,616,58,866,84,650,81,
24727:19544,17726,76,947,17,50369,302,654,29,62,
24731:17,302,654,58,616,29,650,518,76,84,
24748:17,302,654,616,58,76,84,138,564,226,
24750:302,654,84,58,616,1102,354,650,518,736,
24775:17651,34356,23688,7526,8647,24512,58494,11810,14071,21124,
24777:17,302,654,616,58,650,564,518,542,354,
24786:17,508,1644,1936,5767,2200,3307,8011,4453,6793,
24793:17,302,654,76,616,58,866,84,650,81,
24804:1196,409,1,2,3,4,5,6,7,8,
24805:17,1,2,3,4,5,6,7,8,84,
24808:17,302,654,76,616,58,866,84,650,81,
24825:17,302,654,76,616,58,866,84,650,81,
24827:17,302,654,76,616,58,866,84,650,81,
24839:17,302,654,76,616,58,866,84,650,81,
24846:787,1468,49643,84465,57630,74093,54523,76890,77211,94961,
24849:302,654,84,58,616,354,1102,518,650,736,
24884:245,17,1,2,3,4,5,6,7,8,
24907:17,1,2,3,4,5,6,7,8,58,
24908:17,616,650,564,1196,58,1535,1357,654,1023,
24909:17,302,654,616,58,564,650,84,138,354,
24917:18321,899,2162,1600,26380,108487,654,30093,1405,5117,
24920:302,17,654,616,29,58,650,542,518,564,
24943:25366,18939,36323,9134,20567,5125,44131,35177,37961,8960,
24945:17,302,654,76,616,58,866,84,650,81,
24947:17,616,84,302,654,58,363,542,787,301,
24949:17,361,302,654,58,29,84,616,354,76,
24962:17,302,654,76,616,58,866,84,650,81,
24965:17,224,302,616,654,650,182,58,564,542,
24981:58,616,84,29,1102,650,518,301,736,542,
24984:302,654,84,58,616,1102,354,650,518,736,
24999:17,302,654,76,616,58,866,84,650,81,
25000:302,654,58,616,84,1102,354,518,650,736,
25004:1007,2051,129,43024,56533,68683,72467,78657,79323,88275,
25011:17,616,518,866,654,1109,1558,891,1511,1578,
25021:17,302,654,76,616,58,866,84,650,81,
